"datestamp","pop.group","displ.num","arrive.to_mun.pcode","arrive.to_mun.name","arrive.to_pro.pcode","arrive.to_pro.name","depart.from_mun.pcode","depart.from_mun.name","depart.from_pro.pcode","depart.from_pro.name","pull.ImproveEconomy","pull.ImproveSecurity","push.WorseEconomy","push.WorseSecurity","pull.ProtectAssets","push.SocialCulturIssues","push.ForcedReturn","push.LackServices","push.Evacuation","push.Other","pull.AvailServices","pull.AccHumanitarian","pull.SocialCulturIssues","pull.InTransit","pull.NoOption","pull.Other"
2017-12-01,"idp",211.75,"BAR","Baras","LAN","Lanao","SDG","Sindangan","LAN","Lanao",2,0,2,2,NA,NA,NA,0,0,0,1,1,0,0,0,0
2017-12-01,"idp",154,"BAR","Baras","LAN","Lanao","MTI","Makati","LAN","Lanao",2,0,2,1,NA,NA,NA,0,0,0,1,1,1,0,1,0
2017-12-01,"return",13.75,"BAR","Baras","LAN","Lanao","SIR","Siari","LAN","Lanao",0,1,2,0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"return",41.25,"BAR","Baras","LAN","Lanao","BAN","Bacnotan","LAN","Lanao",0.5,0,2,0,1,0.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"idp",522.5,"KIN","Kinogitan","LAN","Lanao","KLM","Kalamansig","LAN","Lanao",2,0,2,2,NA,NA,NA,0,0,0,1,1,0,0,0,0
2017-12-01,"idp",123.75,"KIN","Kinogitan","LAN","Lanao","BAR","Baras","LAN","Lanao",2,2,1,2,NA,NA,NA,1,0,0,1,1.5,0.5,0,0,0
2017-12-01,"idp",646.25,"KIN","Kinogitan","LAN","Lanao","KIN","Kinogitan","LAN","Lanao",2,0,2,2,NA,NA,NA,0,0,0,1,1,0,0,0,0
2017-12-01,"idp",13.75,"KIN","Kinogitan","LAN","Lanao","IGN","Iligan","LAN","Lanao",2,2,1,2,NA,NA,NA,1,0,0,1,1,0,0,0,0
2017-12-01,"return",0,"KIN","Kinogitan","LAN","Lanao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"idp",374,"SIR","Siari","LAN","Lanao","TBC","Tabaco","LAN","Lanao",2,0,2,2,NA,NA,NA,0,0,0,1,1,0,0,0,0
2017-12-01,"idp",1419,"SIR","Siari","LAN","Lanao","KLM","Kalamansig","LAN","Lanao",2,0,2,2,NA,NA,NA,0,0,0,1,1,0,0,0,0
2017-12-01,"idp",407,"SIR","Siari","LAN","Lanao","CDY","Cagayan de Sulu","LAN","Lanao",1,2,1,2,NA,NA,NA,0,0,0,1,1,1,0,0,0
2017-12-01,"idp",6110.5,"SIR","Siari","LAN","Lanao","BAR","Baras","LAN","Lanao",1,2,1,2,NA,NA,NA,1,0,0,1,1,2,0,0,0
2017-12-01,"idp",585.75,"SIR","Siari","LAN","Lanao","SDG","Sindangan","LAN","Lanao",1,2,1,2,NA,NA,NA,1,0,0,1,1,1,0,0,0
2017-12-01,"return",0,"SIR","Siari","LAN","Lanao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"idp",123.75,"BAN","Bacnotan","LAN","Lanao","KLM","Kalamansig","LAN","Lanao",2,0,2,2,NA,NA,NA,0,0,0,1,0.5,0,0,0,0
2017-12-01,"idp",7108.75,"BAN","Bacnotan","LAN","Lanao","BAR","Baras","LAN","Lanao",1,2,1,2,NA,NA,NA,1,0,0,1,0,1,0,0,0
2017-12-01,"idp",110,"BAN","Bacnotan","LAN","Lanao","KIN","Kinogitan","LAN","Lanao",2,0,2,2,NA,NA,NA,0,0,0,1,1,0,0,0,0
2017-12-01,"idp",27.5,"BAN","Bacnotan","LAN","Lanao","BAN","Bacnotan","LAN","Lanao",2,2,1,2,NA,NA,NA,1,0,0,1,1,0,0,0,0
2017-12-01,"return",0,"BAN","Bacnotan","LAN","Lanao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"idp",1419,"IGN","Iligan","LAN","Lanao","TNY","Tanay","LAN","Lanao",0,2,1,2,NA,NA,NA,1,0,0,1,1,1,0,0,0
2017-12-01,"idp",836,"IGN","Iligan","LAN","Lanao","TBC","Tabaco","LAN","Lanao",2,1,1.5,2,NA,NA,NA,0.5,0,0,1,1,0.5,0,0,0
2017-12-01,"idp",6008.75,"IGN","Iligan","LAN","Lanao","KLM","Kalamansig","LAN","Lanao",1,2,1,2,NA,NA,NA,1,0,0,1,1,1,1,0,0
2017-12-01,"idp",1732.5,"IGN","Iligan","LAN","Lanao","CDY","Cagayan de Sulu","LAN","Lanao",1,2,1,2,NA,NA,NA,1,0,0,1,1,1,1,0,0
2017-12-01,"idp",2351.25,"IGN","Iligan","LAN","Lanao","SDG","Sindangan","LAN","Lanao",1,2,1,2,NA,NA,NA,1,0,0,1,1.5,1,0.5,0,0
2017-12-01,"return",0,"IGN","Iligan","LAN","Lanao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"idp",4048,"SDG","Sindangan","LAN","Lanao","KLM","Kalamansig","LAN","Lanao",2,0.5,1.5,2,NA,NA,NA,0.5,0,0,1,0.5,1,0,0,0
2017-12-01,"idp",437.25,"SDG","Sindangan","LAN","Lanao","CDY","Cagayan de Sulu","LAN","Lanao",1,2,1,2,NA,NA,NA,1,0,0,1,0,1,0,0,0
2017-12-01,"idp",541.75,"SDG","Sindangan","LAN","Lanao","SDG","Sindangan","LAN","Lanao",1,2,1,2,NA,NA,NA,1,0,0,1,0,1,1,0,0
2017-12-01,"return",0,"SDG","Sindangan","LAN","Lanao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"idp",7757.75,"MTI","Makati","LAN","Lanao","KLM","Kalamansig","LAN","Lanao",0,2,1,2,NA,NA,NA,1,0,0,1,0,1,0,0,0
2017-12-01,"idp",99,"MTI","Makati","LAN","Lanao","MIN","Minalin","LAN","Lanao",0,2,1,2,NA,NA,NA,1,0,0,1,0,0,0,0,0
2017-12-01,"idp",423.5,"MTI","Makati","LAN","Lanao","SDG","Sindangan","LAN","Lanao",0,2,1,2,NA,NA,NA,0,0,0,1,0,1,0,0,0
2017-12-01,"return",0,"MTI","Makati","LAN","Lanao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"idp",8030,"HNG","Hinigaran","ILI","Iloilo","HNG","Hinigaran","ILI","Iloilo",0,0,2,0,NA,NA,NA,2,1,0,1,2,0,1,0,0
2017-12-01,"idp",673.75,"HNG","Hinigaran","ILI","Iloilo","NAC","Nagcarlan","ILI","Iloilo",1,2,1,2,NA,NA,NA,1,0,0,1,1,2,0,0,0
2017-12-01,"return",0,"HNG","Hinigaran","ILI","Iloilo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"idp",2200,"TIA","Tiaong","ILI","Iloilo","NAC","Nagcarlan","ILI","Iloilo",2,2,1,2,NA,NA,NA,1,2,0,1,0,0,0,0,0
2017-12-01,"return",0,"TIA","Tiaong","ILI","Iloilo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"idp",68.75,"SPB","San Pablo","ILI","Iloilo","TIA","Tiaong","ILI","Iloilo",0,2,1,2,NA,NA,NA,1,0,0,1,0,2,0,0,0
2017-12-01,"return",44,"SPB","San Pablo","ILI","Iloilo","MNL","Manila","NCR","Manila",1,1,2,1,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"return",24.75,"SPB","San Pablo","ILI","Iloilo","HNG","Hinigaran","ILI","Iloilo",2,0,1,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"return",110,"SPB","San Pablo","ILI","Iloilo","TIA","Tiaong","ILI","Iloilo",0,0,1.5,2,0.5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"idp",0,"LIG","Ligao","ILI","Iloilo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"return",33,"LIG","Ligao","ILI","Iloilo","HNG","Hinigaran","ILI","Iloilo",0,1,0,0,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"return",46.75,"LIG","Ligao","ILI","Iloilo","TIA","Tiaong","ILI","Iloilo",1,0,1,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"return",22,"LIG","Ligao","ILI","Iloilo","MEX","Mexico","ILI","Iloilo",1,0,1,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"return",19.25,"LIG","Ligao","ILI","Iloilo","SAR","Sariaya","ILI","Iloilo",0,1,0,0,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"idp",0,"SAG","Sagay","ILI","Iloilo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"return",0,"SAG","Sagay","ILI","Iloilo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"idp",0,"NAL","Nalungga","ILI","Iloilo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"return",16.5,"NAL","Nalungga","ILI","Iloilo","MNL","Manila","NCR","Manila",1,0,2,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"idp",19.25,"DPG","Dinapigue","ILI","Iloilo","VTO","Vito","ILI","Iloilo",0,2,0,2,NA,NA,NA,0,0,0,0,0,2,0,0,0
2017-12-01,"return",0,"DPG","Dinapigue","ILI","Iloilo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"idp",0,"MEX","Mexico","ILI","Iloilo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"return",811.25,"MEX","Mexico","ILI","Iloilo","abroad","abroad","abroad","abroad",1,1,2,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"return",74.25,"MEX","Mexico","ILI","Iloilo","MNL","Manila","NCR","Manila",1,0,2,0,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"idp",0,"SAR","Sariaya","ILI","Iloilo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"return",0,"SAR","Sariaya","ILI","Iloilo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"idp",0,"NAB","Nabulao Bay","ILI","Iloilo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"return",385,"NAB","Nabulao Bay","ILI","Iloilo","HNG","Hinigaran","ILI","Iloilo",0,2,1.5,0,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"idp",0,"LUE","Lucena","ILI","Iloilo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"return",0,"LUE","Lucena","ILI","Iloilo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"idp",935,"HNB","Hinobaan","ILI","Iloilo","NAC","Nagcarlan","ILI","Iloilo",0,2,0,1.5,NA,NA,NA,0.5,1,0,0.5,0.5,0,0,0,0
2017-12-01,"idp",110,"HNB","Hinobaan","ILI","Iloilo","VTO","Vito","ILI","Iloilo",0,2,0,1,NA,NA,NA,0,2,0,0,0,1,0,0,0
2017-12-01,"return",55,"HNB","Hinobaan","ILI","Iloilo","abroad","abroad","abroad","abroad",0,0,2,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"idp",0,"LEG","Legazpi","ILI","Iloilo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"return",55,"LEG","Legazpi","ILI","Iloilo","abroad","abroad","abroad","abroad",1,2,2,0,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"idp",0,"VIC","Victoria","ILI","Iloilo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"return",0,"VIC","Victoria","ILI","Iloilo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"idp",467.5,"NAC","Nagcarlan","ILI","Iloilo","TON","Tubigon","BOH","Bohol",0,0,1,0,NA,NA,NA,0,0,2,0,0,0,0,0,2
2017-12-01,"return",962.5,"NAC","Nagcarlan","ILI","Iloilo","HNG","Hinigaran","ILI","Iloilo",0,1,2,0,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"idp",52.25,"VTO","Vito","ILI","Iloilo","HNG","Hinigaran","ILI","Iloilo",1,0,2,2,NA,NA,NA,1,0,0,1,0,2,0,0,0
2017-12-01,"idp",66,"VTO","Vito","ILI","Iloilo","TIA","Tiaong","ILI","Iloilo",0,2,1,2,NA,NA,NA,2,0,0,1,1,1,0,0,0
2017-12-01,"idp",1017.5,"VTO","Vito","ILI","Iloilo","NAC","Nagcarlan","ILI","Iloilo",0,2,0,2,NA,NA,NA,1,0,0,1,0,1,0,0,0
2017-12-01,"return",27.5,"VTO","Vito","ILI","Iloilo","HNG","Hinigaran","ILI","Iloilo",0,2,1,0,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"return",1443.75,"VTO","Vito","ILI","Iloilo","TIA","Tiaong","ILI","Iloilo",1,1,1,0,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"idp",165,"BOR","Boracay","SUN","Surigao","HNG","Hinigaran","ILI","Iloilo",2,0.5,2,1,NA,NA,NA,0.5,0,0,0,0,1,0,0,0
2017-12-01,"idp",68.75,"BOR","Boracay","SUN","Surigao","TAL","Talibon","BOH","Bohol",2,0,1,0,NA,NA,NA,2,0,0,1,0,1,0,0,0
2017-12-01,"return",55,"BOR","Boracay","SUN","Surigao","abroad","abroad","abroad","abroad",0,1,2,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"return",742.5,"BOR","Boracay","SUN","Surigao","MNL","Manila","NCR","Manila",1,1,1,0,1.5,0.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"return",1952.5,"BOR","Boracay","SUN","Surigao","LPO","Lopez","SUN","Surigao",1,1,0,0,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"idp",27.5,"LPO","Lopez","SUN","Surigao","LPO","Lopez","SUN","Surigao",2,2,2,2,NA,NA,NA,0,0,0,2,1,2,0,0,0
2017-12-01,"return",137.5,"LPO","Lopez","SUN","Surigao","abroad","abroad","abroad","abroad",1,2,2,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"return",1526.25,"LPO","Lopez","SUN","Surigao","LPO","Lopez","SUN","Surigao",1,2,0,0,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"idp",206.25,"BNG","Bauang","SUN","Surigao","BNG","Bauang","SUN","Surigao",2,0,2,1,NA,NA,NA,1,0,0,1,0,1,0,0,0
2017-12-01,"return",0,"BNG","Bauang","SUN","Surigao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"idp",0,"NOR","Norzagaray","SUN","Surigao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"return",288.75,"NOR","Norzagaray","SUN","Surigao","MNL","Manila","NCR","Manila",0,1,2,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"return",55,"NOR","Norzagaray","SUN","Surigao","HNG","Hinigaran","ILI","Iloilo",0,1,2,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"return",96.25,"NOR","Norzagaray","SUN","Surigao","DIN","Dinalupihan","SUN","Surigao",0,1,2,2,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"idp",0,"TGD","Tagudin","SUN","Surigao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"return",110,"TGD","Tagudin","SUN","Surigao","abroad","abroad","abroad","abroad",0,1,2,0.5,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"idp",0,"BCT","Isabela","SUN","Surigao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"return",0,"BCT","Isabela","SUN","Surigao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"idp",0,"PPP","Pagudpud","SUN","Surigao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"return",0,"PPP","Pagudpud","SUN","Surigao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"idp",0,"TTO","Taganito","SUN","Surigao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"return",0,"TTO","Taganito","SUN","Surigao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"idp",0,"DIN","Dinalupihan","SUN","Surigao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"return",412.5,"DIN","Dinalupihan","SUN","Surigao","DIN","Dinalupihan","SUN","Surigao",1,1,2,0,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"idp",0,"HIL","Hilongos","SUN","Surigao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"return",0,"HIL","Hilongos","SUN","Surigao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"idp",0,"SAI","San Ildefonso","SUN","Surigao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"return",2337.5,"SAI","San Ildefonso","SUN","Surigao","DPG","Dinapigue","ILI","Iloilo",1,1,2,2,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"idp",0,"ARY","Arayat","SUN","Surigao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"return",206.25,"ARY","Arayat","SUN","Surigao","MNL","Manila","NCR","Manila",0,1,2,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"return",82.5,"ARY","Arayat","SUN","Surigao","BCT","Isabela","SUN","Surigao",0,1,2,2,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"idp",0,"TOO","Tondo","SUN","Surigao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"return",55,"TOO","Tondo","SUN","Surigao","HNG","Hinigaran","ILI","Iloilo",1,1,1,1,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"idp",0,"BSO","Basco","SUN","Surigao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"return",178.75,"BSO","Basco","SUN","Surigao","MNL","Manila","NCR","Manila",0,1,2,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"idp",137.5,"BUR","Burdeos","ZAS","Zamboanga","MNL","Manila","NCR","Manila",2,0,2,2,NA,NA,NA,0,0,0,0,0,1,0,0,0
2017-12-01,"idp",261.25,"BUR","Burdeos","ZAS","Zamboanga","CHO","Cahalo","CAV","Cavite",2,0,2,2,NA,NA,NA,0.5,0,0,1,0,1,0,0,0
2017-12-01,"idp",41.25,"BUR","Burdeos","ZAS","Zamboanga","ALI","Alitagtag","BTG","Batangas",2,0,2,2,NA,NA,NA,1,0,0,1,0,0,0,0,0
2017-12-01,"idp",82.5,"BUR","Burdeos","ZAS","Zamboanga","PCA","Panacosa","PLW","Palawan",2,0,2,2,NA,NA,NA,0,0,0,0.5,0,1,0,0,0
2017-12-01,"idp",55,"BUR","Burdeos","ZAS","Zamboanga","KAT","Katipunan","MSC","Misamis",2,0,2,2,NA,NA,NA,0,0,0,0,0,1,0,0,0
2017-12-01,"idp",110,"BUR","Burdeos","ZAS","Zamboanga","KAL","Kalayaan","ILS","Ilocos",2,0,2,2,NA,NA,NA,0,0,0,0,0,1,0,0,0
2017-12-01,"idp",123.75,"BUR","Burdeos","ZAS","Zamboanga","BCL","Bacolor","ZAS","Zamboanga",2,0,2,2,NA,NA,NA,0,0,0,0,0,1,0,0,0
2017-12-01,"return",0,"BUR","Burdeos","ZAS","Zamboanga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"idp",0,"PPB","Busan Bay","ZAS","Zamboanga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"return",0,"PPB","Busan Bay","ZAS","Zamboanga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"idp",27.5,"LAB","Labason","ZAS","Zamboanga","MNL","Manila","NCR","Manila",2,0,2,2,NA,NA,NA,0,0,0,0,0,0,0,0,0
2017-12-01,"idp",41.25,"LAB","Labason","ZAS","Zamboanga","KAT","Katipunan","MSC","Misamis",2,0,2,2,NA,NA,NA,0,0,0,0,0,0,0,0,0
2017-12-01,"return",0,"LAB","Labason","ZAS","Zamboanga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"idp",41.25,"PNB","Panabutan","ZAS","Zamboanga","KAL","Kalayaan","ILS","Ilocos",2,0,2,2,NA,NA,NA,0,0,0,0,0,0,0,0,0
2017-12-01,"return",0,"PNB","Panabutan","ZAS","Zamboanga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"idp",55,"BCL","Bacolor","ZAS","Zamboanga","MNL","Manila","NCR","Manila",2,0,2,2,NA,NA,NA,0,0,0,0,0,0,0,0,0
2017-12-01,"return",0,"BCL","Bacolor","ZAS","Zamboanga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"idp",0,"PMT","Pamintayan","ZAS","Zamboanga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"return",0,"PMT","Pamintayan","ZAS","Zamboanga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"idp",68.75,"TGW","Tungawan Bay","ZAS","Zamboanga","SIY","Siay","ZAS","Zamboanga",2,0,2,2,NA,NA,NA,0,0,0,0,0,1,0,0,0
2017-12-01,"return",0,"TGW","Tungawan Bay","ZAS","Zamboanga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"idp",151.25,"CDB","Caldera Bay","ZAS","Zamboanga","BUR","Burdeos","ZAS","Zamboanga",2,0.5,2,2,NA,NA,NA,0,0,0,0.5,0,1,0,0,0
2017-12-01,"return",0,"CDB","Caldera Bay","ZAS","Zamboanga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"idp",55,"XSO","Siocon","ZAS","Zamboanga","PDC","Polanco","ZAS","Zamboanga",2,0,2,2,NA,NA,NA,0,0,0,0,0,0,0,0,0
2017-12-01,"return",0,"XSO","Siocon","ZAS","Zamboanga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"idp",0,"BMN","Bamban","ZAS","Zamboanga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"return",0,"BMN","Bamban","ZAS","Zamboanga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"idp",27.5,"TGT","Taguite Bay","ZAS","Zamboanga","CHO","Cahalo","CAV","Cavite",2,0,2,0,NA,NA,NA,0,0,0,0,0,1,0,0,0
2017-12-01,"idp",27.5,"TGT","Taguite Bay","ZAS","Zamboanga","STT","Santo Tomas","BTG","Batangas",2,0,2,2,NA,NA,NA,0,0,0,0,0,0,0,0,0
2017-12-01,"idp",27.5,"TGT","Taguite Bay","ZAS","Zamboanga","KAL","Kalayaan","ILS","Ilocos",2,0,2,0,NA,NA,NA,0,0,0,0,0,1,0,0,0
2017-12-01,"idp",110,"TGT","Taguite Bay","ZAS","Zamboanga","BUR","Burdeos","ZAS","Zamboanga",2,0,2,2,NA,NA,NA,0,0,0,0,0,1,0,0,0
2017-12-01,"return",0,"TGT","Taguite Bay","ZAS","Zamboanga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"idp",27.5,"PDC","Polanco","ZAS","Zamboanga","KAL","Kalayaan","ILS","Ilocos",2,0,2,2,NA,NA,NA,0,0,0,0,0,1,0,0,0
2017-12-01,"return",0,"PDC","Polanco","ZAS","Zamboanga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,"idp",68.75,"CUR","Curuan","ZAS","Zamboanga","CGP","Calug Point","ZAS","Zamboanga",2,0,2,2,NA,NA,NA,0,0,0,0,0,0,0,0,0
2017-12-01,"return",0,"CUR","Curuan","ZAS","Zamboanga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
