"datestamp","MunicipalPcode","pop.group","pop","need.health","need.water","need.food","need.nfi","need.education","need.livlihood","need.security","need.basicservices"
2017-02-01,"SAG","resident",15026,0.197995973645681,0.261465959004392,0.000603953147877013,0,0.262335285505124,0.671312225475842,0,0.433418740849195
2017-02-01,"SAG","return",0,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-01,"NAL","idp",28410.25,0.595973284290001,0.511780079372762,0.311654244506824,0.018410608847159,0.023889265317975,0.688442551543897,0,0.607124189333075
2017-02-01,"NAL","resident",77805.75,0.502512989078571,0.685605980277807,0.5,0.282317180928145,0.343590287350228,0.504658396069699,0,0.709051708903262
2017-02-01,"NAL","return",85.25,0.464516129032258,0.7,0.5,0.248387096774194,0.316129032258064,0.5,0,0.716129032258064
2017-02-01,"DPG","idp",45452,0.501067884801549,0.328902468538238,0.40972894482091,0.0658125605033882,0.0499636979670862,0.653630203291384,0.124080348499516,0.579211035818006
2017-02-01,"DPG","resident",23853.5,0.366169010836984,0.350386211667051,0.307729997694259,0.025783952040581,0.00782799169933134,0.51622089001614,0.0187687341480286,0.50771270463454
2017-02-01,"DPG","return",541.75,0.40253807106599,0.344670050761421,0.224365482233503,0.187309644670051,0,0.522842639593909,0.0624365482233503,0.486294416243655
2017-02-01,"MEX","idp",177870,0.0177102659245516,0.0137700989486704,0.0163620902906617,0,0.0283487940630798,0.0605233457019171,0,0.0477118119975263
2017-02-01,"MEX","resident",501924.5,0.0114569521910168,0.0108003046274888,0.0111619127976419,0,0.0271874554838427,0.0641892854403401,0,0.0485393221490483
2017-02-01,"MEX","return",159.5,0,0,0,0,0,0,0,0
2017-02-01,"SAR","idp",115.5,0.230952380952381,0.194047619047619,0,0,0.147619047619048,0.479761904761905,0,0.221428571428571
2017-02-01,"SAR","resident",77352,0.245870662684869,0.304130759385666,0.000136874288964733,0,0.200414178043231,0.648247298065984,0,0.361175696814562
2017-02-01,"SAR","return",170.5,0.20241935483871,0.244354838709677,0,0,0.170967741935484,0.525,0,0.312903225806452
2017-02-01,"NAB","idp",53641.5,0.0990720803855224,0,0.3,0.295539833897262,1,0.214087972931406,0,0.513144673433815
2017-02-01,"NAB","resident",82409.25,0,0,0.299936596923282,0,0,0.299936596923282,0,0.397507257983782
2017-02-01,"NAB","return",121,0,0,0.247727272727273,0.0568181818181818,0,0.238636363636364,0,0.409090909090909
2017-02-01,"LUE","idp",4108.5,0.3,0,0,0.2,0,0.3,0,0.3
2017-02-01,"LUE","resident",67421.75,0.217392013704776,0.174823591793449,0,0.0357364277848024,0,0.353377248439858,0,0.325659746298487
2017-02-01,"LUE","return",46.75,0.25,0.3,0,0,0,0.3,0,0.3
2017-02-01,"HNB","idp",22030.25,0.26655224066908,0.240937460991137,0.268374734739733,0.0478404693546374,0.253557608288603,0.999338409686681,0,0.250543003370366
2017-02-01,"HNB","resident",207344.5,0.107273402477519,0.106451762646224,0.112186662776201,0,0.0089034191888379,0.894233268786971,0,0.223192922889201
2017-02-01,"HNB","return",2505.25,0.17563117453348,0.120362239297475,0.155598243688255,0.00285400658616905,0.050768386388584,0.937431394072448,0,0.245773874862788
2017-02-01,"LEG","idp",5750.25,0.329555236728838,0.2,0,0.140889526542324,0,0.418220946915351,0,0.5
2017-02-01,"LEG","resident",66690.25,0.345161024287658,0.257781122427941,0,0.0186631479114263,0,0.398866026143252,0,0.401022638241722
2017-02-01,"LEG","return",151.25,0.267272727272727,0.3,0,0,0,0.2,0,0.434545454545455
2017-02-01,"VIC","idp",2326.5,0.333096926713948,0.321985815602837,0.249881796690307,0.229314420803783,0.147872340425532,0.471867612293144,0.259338061465721,0.53274231678487
2017-02-01,"VIC","resident",71945.5,0.332099992355325,0.310498050607752,0.173312437887012,0.05980047396988,0.0214738934332238,0.583158779909793,0.334515709808119,0.582038834951456
2017-02-01,"VIC","return",0,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-01,"NAC","idp",29089.5,0.260989790130459,0.117583664208735,0.209311779164303,0.224602949517867,0.0850255246738514,0.656929476271507,0.0399394970693893,0.437700888636793
2017-02-01,"NAC","resident",143783.75,0.18996939848905,0.0473328870612987,0.00624653342258774,0.00666061011762456,0,0.606204456345032,0.0181484173281056,0.423716170985942
2017-02-01,"NAC","return",308,0.173214285714286,0.0482142857142857,0.0223214285714286,0,0,0.573214285714286,0,0.422321428571429
2017-02-01,"VTO","idp",8560.75,0.177096048827498,0.0133954384837777,0.180260199164793,0.15958882107292,0,0.197831673626727,0,0.198024413748795
2017-02-01,"VTO","resident",78358.5,0.165938443181021,0.0231329402681266,0.166440303221731,0.142089562714958,0,0.192909033480733,0,0.199522706534709
2017-02-01,"VTO","return",195.25,0.0746478873239437,0,0.126760563380282,0.169014084507042,0,0.202816901408451,0,0.230985915492958
2017-02-01,"BOR","idp",170332.25,0.600010494195902,0.425607452493582,0.0109704709472223,0.0792344080466265,0.0355034792295646,0.0974305364955844,0.657979625115032,0.248604271944978
2017-02-01,"BOR","resident",250225.25,0.543797188732952,0.362490795792991,0.0932207580969546,0.0613742018441384,0.161187919684364,0.314285478783616,0.459872954468024,0.269277181259685
2017-02-01,"BOR","return",8351.75,0.590730984524201,0.424201514652618,0.0206618373394797,0.0296345077378992,0.03529799143892,0.0287783997365822,0.756832400395127,0.425255186038854
2017-02-01,"LPO","idp",100861.75,0.454209722714508,0.437148621752052,0,0,0.147484799738256,0.702179840226845,0,0
2017-02-01,"LPO","resident",193578,0.484653795885896,0.460557307648596,0.00983066257529265,0,0.130812450278441,0.691611972951472,0.0122883282191158,0.0196613251505853
2017-02-01,"LPO","return",107.25,0.784615384615385,0.0230769230769231,0.307692307692308,0,0.430769230769231,0.930769230769231,0.384615384615385,0.615384615384615
2017-02-01,"BNG","idp",13675.75,0.649406796702192,0.170591192439172,0.358234466117032,0.0756384476171325,0.645395133722099,0.688135934043837,0.182425095515785,0.182425095515785
2017-02-01,"BNG","resident",101582.25,0.437166680202496,0.139860310241208,0.0883943799236579,0,0.532331681962154,0.667075448712743,0.0462113213676602,0.0616150951568803
2017-02-01,"BNG","return",343.75,0.5128,0.162,0.0924,0,0.5532,0.7032,0.0456,0.0608
2017-02-01,"NOR","idp",0,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-01,"NOR","resident",15026,0.238643850658858,0.198087481698389,0.214595534407028,0.0639366764275256,0.240162884333821,0.575054904831625,0,0.810843704245974
2017-02-01,"NOR","return",1993.75,0.237931034482759,0.275862068965517,0.306896551724138,0.203448275862069,0.33448275862069,0.686206896551724,0,0.810344827586207
2017-02-01,"TGD","idp",0,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-01,"TGD","resident",200145,0.890340752954108,0,0.385208848584776,0,0.474416048364935,0.9729802143446,0.434363836218741,0.745871118439132
2017-02-01,"TGD","return",907.5,0.895454545454546,0,0.434848484848485,0,0.481818181818182,0.977272727272727,0.471212121212121,0.693939393939394
2017-02-01,"BCT","idp",5434,0.799595141700405,0.799595141700405,0.899544534412955,0.899544534412955,0.725708502024291,0.599696356275304,0.699645748987854,0.699645748987854
2017-02-01,"BCT","resident",35502.5,0.800774593338497,0.657203718048025,0.662006196746708,0.9,0.77707203718048,0.421223857474826,0.439116963594113,0.462006196746708
2017-02-01,"BCT","return",5527.5,0.8,0.5,0.508208955223881,0.9,0.8,0.2,0.3,0.2
2017-02-01,"PPP","idp",31908.25,0.749508747737654,0.514737567870378,0.242445919158838,0.308178919245023,0.3,0.6841635783849,0,0.241601310006033
2017-02-01,"PPP","resident",90519,0.672821728034998,0.639550674444039,0,0,0.3,0.64580751002552,0,0.241721351318508
2017-02-01,"PPP","return",0,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-01,"TTO","idp",0,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-01,"TTO","resident",128485.5,0.608130002996447,0.583258422156586,0.481754847823295,0.440986045117932,0.73945357647361,0.517241342408287,0.422655280167801,0.468150978125936
2017-02-01,"TTO","return",1375,0.6,0.65,0.45,0.5,0.65,0.35,0.4,0.5
2017-02-01,"DIN","idp",201737.25,0.580282582914162,0.539038836407257,0.371147371147371,0.380626099047152,0.298587085429191,0.437781321991848,0.339047015362805,0.492307010728063
2017-02-01,"DIN","resident",153450,0.302849462365591,0.393456989247312,0.267168458781362,0.341148745519713,0.180492831541219,0.33723835125448,0.257611111111111,0.165758064516129
2017-02-01,"DIN","return",715,0.705769230769231,0.651923076923077,0.419230769230769,0.363461538461538,0.869230769230769,0.675,0.1,0.1
2017-02-01,"HIL","idp",0,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-01,"HIL","resident",31809.25,0.624453185787153,0.553103656955131,0.508615025503588,0.513672516642172,0.922987810149563,0.560097691709173,0.457806691449814,0.501888994553471
2017-02-01,"HIL","return",687.5,0.65,0.5,0.5,0.5,1,0.5,0.45,0.65
2017-02-01,"SAI","idp",0,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-01,"SAI","resident",0,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-01,"SAI","return",0,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-01,"ARY","idp",0,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-01,"ARY","resident",49640.25,0.591014348235555,0.177718685945377,0.306248961276384,0.0904160434324968,0.464910531272506,0.649958451055343,0.368649936291618,0.539654312780455
2017-02-01,"ARY","return",4191,0.504330708661417,0.259186351706037,0.322900262467192,0.185367454068241,0.406758530183727,0.598884514435696,0.395734908136483,0.310728346456693
2017-02-01,"TOO","idp",33261.25,0.673336089293096,0,0.467118644067797,0,0.665423728813559,0.755171558495246,0.397271599834642,0.398776353865234
2017-02-01,"TOO","resident",107431.5,0.685511698151846,0,0.378771822044745,0,0.679798290073209,0.773777709517227,0.396104029078995,0.405099063123944
2017-02-01,"TOO","return",277.75,0.478217821782178,0,0.273267326732673,0,0.478217821782178,0.546534653465347,0.273267326732673,0.257425742574257
2017-02-01,"BSO","idp",0,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-01,"BSO","resident",61407.5,0.544478280340349,0.503510971786834,0.306551724137931,0.250295566502463,0.58833407971339,0.633246753246753,0.661200179131214,0.562552619793999
2017-02-01,"BSO","return",3272.5,0.606302521008403,0.525210084033613,0.450420168067227,0.370378151260504,0.626890756302521,0.557983193277311,0.58655462184874,0.542016806722689
2017-02-01,"BUR","idp",191279,0.0582947553050779,0,0,0.054673212950716,0.0495298752084651,0.645218960262235,0.0286905514980735,0.0997915348783714
2017-02-01,"BUR","resident",589682.5,0.0579431516112484,5.5962318705405e-05,0,0.0481089399804132,0.0480494800167887,0.307694818821993,0.0274530149699203,0.0990148300144569
2017-02-01,"BUR","return",0,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-01,"PPB","idp",151.25,0.05,0,0,0.05,0.05,0.6,0,0.1
2017-02-01,"PPB","resident",13475,0.05,0,0,0.05,0.05,0.3,0,0.1
2017-02-01,"PPB","return",0,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-01,"LAB","idp",5725.5,0.0520413064361191,0,0,0.0393131604226705,0.0336695485110471,0.559077809798271,0,0.0938760806916426
2017-02-01,"LAB","resident",42707.5,0.0531873792659369,0,0,0.0295556986477785,0.0388119768190599,0.264214423696072,0,0.0897456535737283
2017-02-01,"LAB","return",0,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-01,"PNB","idp",4430.25,0.0486033519553073,0,0,0.0378026070763501,0.0303538175046555,0.600869025450031,0,0.0864990689013035
2017-02-01,"PNB","resident",46585,0.0496753246753247,0,0,0.0338252656434475,0.0222255017709563,0.31573199527745,0,0.0826446280991736
2017-02-01,"PNB","return",0,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-01,"BCL","idp",34113.75,0.0514993954050786,0,0,0.0487424425634825,0.0473720274083031,0.605110842402257,0.039621120515921,0.09894397420395
2017-02-01,"BCL","resident",82953.75,0.0507127465605835,0,0,0.0413144372617272,0.0348168407094315,0.309224266534063,0.00663020056356705,0.0938919277308139
2017-02-01,"BCL","return",0,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-01,"PMT","idp",2928.75,0.0633802816901408,0,0,0.0185446009389671,0.0237089201877934,0.574647887323944,0,0.092018779342723
2017-02-01,"PMT","resident",34086.25,0.0662767244856797,0,0,0.0161355385235982,0.0284388866478419,0.265167406212182,0,0.0935054457442517
2017-02-01,"PMT","return",0,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-01,"TGW","idp",4537.5,0.0512121212121212,0,0,0.0448484848484848,0.0374242424242424,0.548030303030303,0.0121212121212121,0.0931818181818182
2017-02-01,"TGW","resident",49321.25,0.0506969612489546,0,0,0.0449400613325899,0.0375940897686089,0.290967382213549,0.0128240869807639,0.092207973236688
2017-02-01,"TGW","return",0,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-01,"CDB","idp",50850.25,0.0504164187983343,0,0.0336028338110432,0.0468930831215186,0.0737304634687145,0.588129360229301,0.00131144881293602,0.1294386458277
2017-02-01,"CDB","resident",223533.75,0.0501045703389309,0,0.0217321769084087,0.0401949929261241,0.055354616472904,0.303899858522483,0.00243587377744971,0.115181152734207
2017-02-01,"CDB","return",0,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-01,"XSO","idp",2887.5,0.0366666666666667,0,0,0.0397619047619048,0.0433333333333333,0.636904761904762,0,0.0966666666666667
2017-02-01,"XSO","resident",31295,0.0370166959578207,0,0,0.0280096660808436,0.0472539543057997,0.296419156414763,0,0.0963971880492091
2017-02-01,"XSO","return",0,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-01,"BMN","idp",3190,0.0385775862068966,0,0,0.0254310344827586,0.0368534482758621,0.648275862068965,0,0.0963362068965517
2017-02-01,"BMN","resident",20501.25,0.0401743796109993,0,0,0.0243796109993293,0.0341046277665996,0.297585513078471,0,0.0968812877263582
2017-02-01,"BMN","return",0,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-01,"TGT","idp",42506.75,0.0498382609820793,0.000323478035841366,0,0.0452416380927735,0.0455262987643139,0.592614996441742,0,0.0990780875978521
2017-02-01,"TGT","resident",139328.75,0.05048850291128,0.000888187111418139,0,0.0308941083588276,0.0370620744103424,0.312799763150104,0.018257179512484,0.0978486134412316
2017-02-01,"TGT","return",0,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-01,"PDC","idp",20713,0.0352894317578332,0,0,0.0497012745618694,0.0439856611789697,0.62993892724376,0,0.099568507700478
2017-02-01,"PDC","resident",34540,0.0507165605095541,0,0,0.0485867834394904,0.0365445859872611,0.290167197452229,0,0.0979498407643312
2017-02-01,"PDC","return",0,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-01,"CUR","idp",2186.25,0.0421383647798742,0,0.00314465408805031,0.0421383647798742,0.0305031446540881,0.562893081761006,0.0283018867924528,0.0921383647798742
2017-02-01,"CUR","resident",17448.75,0.0408195429472025,0,0.0033096926713948,0.0402679275019701,0.0303782505910165,0.299172576832151,0.0236406619385343,0.0902679275019701
2017-02-01,"CUR","return",0,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-01,"ZAM","idp",2150.5,0.0827365728900256,0,0,0.0445652173913043,0.00959079283887468,0.591687979539642,0,0.0936061381074169
2017-02-01,"ZAM","resident",17778.75,0.0774555297757154,0,0,0.0418020108275329,0.0149651972157773,0.304601701469451,0,0.0930394431554524
2017-02-01,"ZAM","return",0,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-01,"AOO","idp",7232.5,0.0501901140684411,0,0.00836501901140684,0.0354562737642586,0.0390684410646388,0.607034220532319,0,0.0952471482889734
2017-02-01,"AOO","resident",49087.5,0.0492997198879552,0,0.00876750700280112,0.0199019607843137,0.0362885154061625,0.30640056022409,0,0.095140056022409
2017-02-01,"AOO","return",0,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-01,"SIY","idp",4171.75,0.037475280158207,0.00939353988134476,0,0.0377389584706658,0.0109426499670402,0.597198417930125,0,0.097363216875412
2017-02-01,"SIY","resident",48207.5,0.0432972047917855,0.0066029663434113,0,0.0354820308043354,0.0159583571021107,0.287549914432402,0,0.096406160867085
2017-02-01,"SIY","return",0,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-01,"DIC","idp",33811.25,0.0511996746644978,0,0,0.0480073200488003,0.046563643757625,0.597193981293209,0,0.0986783245221635
2017-02-01,"DIC","resident",91022.25,0.0545817094172029,0,0,0.0394030031118765,0.0392202181334784,0.266798090576755,0,0.0941765612254147
2017-02-01,"DIC","return",0,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-01,"PAG","idp",2156,0.0730867346938776,0,0,0.0428571428571429,0.0241071428571429,0.643622448979592,0,0.1
2017-02-01,"PAG","resident",23086.25,0.0651876116736153,0,0,0.0429720071471114,0.0175699821322216,0.29053007742704,0,0.1
2017-02-01,"PAG","return",0,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-01,"MSB","idp",2021.25,0.0748299319727891,0,0,0.0350340136054422,0.0272108843537415,0.606802721088435,0,0.0989795918367347
2017-02-01,"MSB","resident",20413.25,0.0656809915128654,0,0,0.0237639768287754,0.0271318873770713,0.286427320490368,0,0.097575104405227
2017-02-01,"MSB","return",0,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-01,"KAS","idp",5395.5,0.0781855249745158,0,0,0.0335626911314985,0.0615443425076453,0.652191641182467,0,0.0988277268093782
2017-02-01,"KAS","resident",35307.25,0.0706012929355869,0,0,0.0314432588207804,0.039021730664382,0.302476828413428,0,0.0918062154373394
2017-02-01,"KAS","return",0,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-01,"VTL","idp",25190,0.0500545851528384,0,0,0.0494541484716157,0.044896288209607,0.277838427947598,0,0.0982805676855895
2017-02-01,"VTL","resident",69500.75,0.0507023305503897,0,0,0.0482590115934001,0.034948363866577,0.294141969690975,0.00231076643057809,0.0953013096980968
2017-02-01,"VTL","return",0,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-01,"CGP","idp",8324.25,0.0878262305913446,0.00363396101750909,0,0.0375784605219689,0.0308886686488272,0.652593326726132,0,0.0945986124876115
2017-02-01,"CGP","resident",46062.5,0.0792686567164179,0.00349253731343284,0,0.0364776119402985,0.0307462686567164,0.323970149253731,0,0.095134328358209
2017-02-01,"CGP","return",0,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-01,"SMA","idp",7755,0.0459219858156028,0,0,0.0421985815602837,0.0266843971631206,0.574822695035461,0,0.0984929078014184
2017-02-01,"SMA","resident",35601.5,0.0446585818013286,0,0,0.0379383593387919,0.0296269117874247,0.288525413255059,0,0.0981847674957516
2017-02-01,"SMA","return",0,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-01,"BLU","idp",6105,0.0470495495495496,0,0.00765765765765766,0.0519144144144144,0.0154504504504505,0.593153153153153,0.00529279279279279,0.0887162162162162
2017-02-01,"BLU","resident",45457.5,0.0493345432546884,0,0.00266182698124622,0.0503932244404114,0.0232456140350877,0.3079703569268,0.00694192377495463,0.0892468239564428
2017-02-01,"BLU","return",0,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-01,"SJI","idp",10546.25,0.0570795306388527,0,0.00325945241199478,0.0466101694915254,0.0136245110821382,0.591838331160365,0.0256844850065189,0.0928292046936115
2017-02-01,"SJI","resident",54876.25,0.0578301177649712,0,0.00167877724880982,0.039952392883989,0.0182410423452769,0.289413680781759,0.0144575294412428,0.0898145828113255
2017-02-01,"SJI","return",0,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-01,"KUM","idp",2604.25,0.0686906019007392,0.00881731784582893,0,0.0385427666314678,0.0143611404435058,0.55934530095037,0,0.0946145723336853
2017-02-01,"KUM","resident",28215,0.0662768031189084,0.00757797270955166,0,0.039546783625731,0.0128898635477583,0.297270955165692,0,0.0954434697855751
2017-02-01,"KUM","return",0,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-01,"CLM","idp",2772,0.0430555555555556,0.00595238095238095,0,0.0385912698412698,0.0101686507936508,0.62609126984127,0.01875,0.0942956349206349
2017-02-01,"CLM","resident",20748.75,0.0414181577203446,0.00834990059642147,0,0.0401921802518224,0.00997349237905898,0.272564612326044,0.0125911199469848,0.0944996686547382
2017-02-01,"CLM","return",0,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-01,"TON","idp",180405.5,0.74571964269382,0.441758025669949,0.508910551507576,0.221034419682327,0.643596993994086,0.623032834364806,0.266652083777934,0.700221792018536
2017-02-01,"TON","resident",682646.25,0.764040928958447,0.318170201623462,0.581812596934357,0.383997703788749,0.632958486917639,0.637561584788608,0.388371744516285,0.809169536930731
2017-02-01,"TON","return",2857.25,0.806833493743984,0.247545717035611,0.6944177093359,0.676130895091434,0.685563041385948,0.737536092396535,0.506737247353224,0.955052935514918
2017-02-01,"GUN","idp",5329.5,0.480567595459236,0.252786377708978,0.597678018575851,0.581888544891641,0.411609907120743,0.69514963880289,0.679360165118679,0.703560371517028
2017-02-01,"GUN","resident",63657,0.511849835838949,0.386694314843615,0.601689130810437,0.320317090029376,0.324494556765163,0.762929842750994,0.636413513046483,0.808173492310351
2017-02-01,"GUN","return",68.75,0.6,0.4,0.8,0.8,0.4,0.9,0.7,0.9
2017-02-01,"UPT","idp",39800.75,0.737031023284737,0.404131831686589,0.274632073516203,0.213570096040904,0.297015131624404,0.801036412630415,0.432539901886271,0.461383265390728
2017-02-01,"UPT","resident",104590.75,0.633950779586149,0.32640601582836,0.0984092761549181,0.0107433018694292,0.16364998816817,0.727737754055688,0.313433071280204,0.348875976125996
2017-02-01,"UPT","return",0,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-01,"DAR","idp",0,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-01,"DAR","resident",33088,0.641747007978723,0.459345910904255,0.513754986702128,0.354479720744681,0.373994348404255,0.655909242021277,0.608751662234043,0.704612699468085
2017-02-01,"DAR","return",178.75,0.161538461538462,0.0923076923076923,0.138461538461538,0.0923076923076923,0.0923076923076923,0.161538461538462,0.138461538461538,0.184615384615385
2017-02-01,"LOB","idp",3027.75,0.607447774750227,0.314623069936421,0.679109900090827,0.348228882833787,0.705540417801998,0.634423251589464,0.539418710263397,0.981653042688465
2017-02-01,"LOB","resident",83209.5,0.773474783528323,0.316666666666667,0.431780025117324,0.113563355145747,0.607918566990548,0.44562760261749,0.455416749289444,0.812320708572939
2017-02-01,"LOB","return",44,1,1,1,0.375,0.6875,0.6875,0.6875,0.6875
2017-02-01,"LEY","idp",10722.25,0.701782508335471,0.348281610669402,0.683303411131059,0.768440625801488,0.28575275711721,0.324057450628366,0.178943318799692,0.737766093870223
2017-02-01,"LEY","resident",62251.75,0.766499536157618,0.204399876308698,0.607854397667535,0.660915757388347,0.269554269558687,0.323779652780845,0.108523655961479,0.681832840040641
2017-02-01,"LEY","return",371.25,0.851851851851852,0.259259259259259,0.785185185185185,0.85,0.335185185185185,0.35,0.212962962962963,0.762962962962963
2017-02-01,"ALB","idp",53614,0.758009335248256,0.602313295034879,0.797671317193271,0.502595404185474,0.703680242100944,0.898189372178908,0.504718916700862,0.999866639310628
2017-02-01,"ALB","resident",101956.25,0.929858395144976,0.473248819959541,0.487884018880647,0.168048550236008,0.600273769386379,0.501399865138233,0.474125421443021,0.992695886716116
2017-02-01,"ALB","return",118.25,1,0.930232558139535,0.883720930232558,0.465116279069767,0.953488372093023,0.941860465116279,0.825581395348837,1
2017-02-01,"TAL","idp",48488,0.549642695099819,0.350357304900181,0.699642695099818,0.5,0.399642695099819,0.501786524500907,0.15,0.7
2017-02-01,"TAL","resident",158782.25,0.367154782729178,0.184309565458356,0.517154782729178,0.382845217270822,0.371547827291778,0.3,0.15,0.598535651812466
2017-02-01,"TAL","return",68.75,0.4,0.2,0.6,0.4,0.3,0.4,0.15,0.7
2017-02-01,"FLB","idp",22189.75,0.654889081670591,0.371371917214029,0.638753253191226,0.748085264592886,0.470045854504895,0.729160986491511,0.235475275746685,0.616656339075474
2017-02-01,"FLB","resident",97138.25,0.523061461370778,0.265706480197039,0.46195396766979,0.380075305042041,0.258771904991082,0.492200549217224,0.107496532004643,0.534666647793222
2017-02-01,"FLB","return",30.25,0.5,0.2,0.4,0.3,0.2,0.5,0.2,0.5
2017-02-01,"ANG","idp",4169,0.614709762532981,0.340666226912929,0.320481530343008,0.184894459102902,0.312368073878628,0.395646437994723,0.143172823218997,0.42565963060686
2017-02-01,"ANG","resident",95205,0.90475447718082,0.529599942229925,0.336263720392837,0.186132293471981,0.423567302137493,0.39605719237435,0.155407279029463,0.468701617562103
2017-02-01,"ANG","return",434.5,0.339240506329114,0.184177215189873,0.172784810126582,0.100316455696203,0.10879746835443,0.268354430379747,0.039873417721519,0.267405063291139
2017-02-01,"LTB","idp",95416.75,0.232207395452056,0.195645156641785,0.22159408594403,0.154233795429,0.144643629132202,0.208117416491339,0.146217252212007,0.220693431708793
2017-02-01,"LTB","resident",411147,0.432411309093828,0.280096717232523,0.410109826898895,0.184333279824491,0.146002555047222,0.481510688391257,0.176625999946491,0.533172137945796
2017-02-01,"LTB","return",23787.5,0.547803468208092,0.384971098265896,0.479075144508671,0.29121387283237,0.183208092485549,0.616994219653179,0.238265895953757,0.666705202312139
2017-02-01,"BAY","idp",18733,0.510246623605402,0.25925572519084,0.6,0.242997651203758,0.100990898414563,0.613211978860834,0.113931297709924,0.607919847328244
2017-02-01,"BAY","resident",93362.5,0.539661266568483,0.198871870397644,0.512120765832106,0.1,0.1,0.50279234167894,0.158259204712813,0.603584683357879
2017-02-01,"BAY","return",3465,0.58234126984127,0.292460317460317,0.573015873015873,0.123809523809524,0.103373015873016,0.70952380952381,0.20952380952381,0.667063492063492
2017-02-01,"PTR","idp",2037.75,0.5,0.354116059379217,0.536032388663968,0.163967611336032,0.12280701754386,0.581646423751687,0.12719298245614,0.681646423751687
2017-02-01,"PTR","resident",113170.75,0.5,0.191430758389425,0.5,0.134608655505066,0.113893276310354,0.527786552620708,0.164116832308702,0.586355794231283
2017-02-01,"PTR","return",8483.75,0.538897893030794,0.35162074554295,0.460696920583468,0.190680713128039,0.159400324149109,0.56871961102107,0.119448946515397,0.6677471636953
2017-02-01,"MAN","idp",346.5,0.3,0.223015873015873,0.38452380952381,0.1,0.3,0.426984126984127,0.030952380952381,0.634523809523809
2017-02-01,"MAN","resident",105820,0.314472453222453,0.253842255717256,0.361760654885655,0.208137993762994,0.324247661122661,0.394306133056133,0.125656185031185,0.57293659043659
2017-02-01,"MAN","return",2062.5,0.336666666666667,0.293666666666667,0.382666666666667,0.236,0.380666666666667,0.414,0.132,0.547333333333333
2017-02-01,"HIM","idp",2024,0.350271739130435,0.225135869565217,0.475135869565217,0.2,0.2,0.75,0.25,0.774864130434783
2017-02-01,"HIM","resident",100226.5,0.302469406793612,0.215990780881304,0.48169209241069,0.182549525325139,0.169611205619272,0.75,0.249759918783954,0.750411567798935
2017-02-01,"HIM","return",4853.75,0.358356940509915,0.258356940509915,0.38328611898017,0.15,0.170821529745042,0.75,0.25,0.770821529745042
2017-02-01,"SMR","idp",40449.75,0.415500713848664,0.27899585287919,0.47326806716976,0.212482153783398,0.196825073084506,0.780658100482698,0.250968794615542,0.769763410157047
2017-02-01,"SMR","resident",242151.25,0.419183464879905,0.27767247742888,0.448414627221623,0.212429731417864,0.203749929021634,0.738132985066152,0.251247515757197,0.746600420191926
2017-02-01,"SMR","return",12815,0.398712446351931,0.27274678111588,0.402896995708155,0.26480686695279,0.222639484978541,0.732296137339056,0.249463519313305,0.69774678111588
2017-02-01,"IRN","idp",7339.75,0.412214312476583,0.246309479205695,0.487223679280629,0.144604720869239,0.0624953165979768,0.514200074934432,0.139209441738479,0.6
